Country or Area,Element Code,Element,Year,Unit,Value,Value Footnotes
Tajikistan,31,Area Harvested,1992,Ha,7700,
Tajikistan,41,Yield,2007,Hg/Ha,16315,Fc
Tajikistan,41,Yield,2006,Hg/Ha,25609,Fc
Tajikistan,41,Yield,2005,Hg/Ha,15000,Fc
Tajikistan,41,Yield,2004,Hg/Ha,18125,Fc
Tajikistan,41,Yield,2003,Hg/Ha,16987,Fc
Tajikistan,41,Yield,2002,Hg/Ha,21250,Fc
Tajikistan,41,Yield,2001,Hg/Ha,21739,Fc
Tajikistan,41,Yield,2000,Hg/Ha,11555,Fc
Tajikistan,41,Yield,1999,Hg/Ha,19466,Fc
Tajikistan,41,Yield,1998,Hg/Ha,29062,Fc
Tajikistan,41,Yield,1997,Hg/Ha,35833,Fc
Tajikistan,41,Yield,1996,Hg/Ha,27078,Fc
Tajikistan,41,Yield,1995,Hg/Ha,31555,Fc
Tajikistan,41,Yield,1994,Hg/Ha,34814,Fc
Tajikistan,41,Yield,1993,Hg/Ha,35625,Fc
Tajikistan,41,Yield,1992,Hg/Ha,45454,Fc
Tajikistan,51,Production Quantity,2007,tonnes,15500,
Tajikistan,51,Production Quantity,2006,tonnes,21000,
Tajikistan,51,Production Quantity,2005,tonnes,12300,
Tajikistan,51,Production Quantity,2004,tonnes,14500,
Tajikistan,51,Production Quantity,2003,tonnes,14100,
Tajikistan,51,Production Quantity,2002,tonnes,17000,
Tajikistan,51,Production Quantity,2001,tonnes,15000,
Tajikistan,51,Production Quantity,2000,tonnes,10400,
Tajikistan,51,Production Quantity,1999,tonnes,14600,
Tajikistan,51,Production Quantity,1998,tonnes,18600,
Tajikistan,51,Production Quantity,1997,tonnes,21500,
Tajikistan,51,Production Quantity,1996,tonnes,24100,
Tajikistan,51,Production Quantity,1995,tonnes,28400,
Tajikistan,51,Production Quantity,1994,tonnes,28200,
Tajikistan,51,Production Quantity,1993,tonnes,28500,
Tajikistan,51,Production Quantity,1992,tonnes,35000,
The former Yugoslav Republic of Macedonia,31,Area Harvested,2007,Ha,400,F 
The former Yugoslav Republic of Macedonia,31,Area Harvested,2006,Ha,400,F 
The former Yugoslav Republic of Macedonia,31,Area Harvested,2005,Ha,350,F 
The former Yugoslav Republic of Macedonia,31,Area Harvested,2004,Ha,550,F 
The former Yugoslav Republic of Macedonia,31,Area Harvested,2003,Ha,250,F 
The former Yugoslav Republic of Macedonia,31,Area Harvested,2002,Ha,350,F 
The former Yugoslav Republic of Macedonia,31,Area Harvested,2001,Ha,400,
The former Yugoslav Republic of Macedonia,31,Area Harvested,2000,Ha,300,
The former Yugoslav Republic of Macedonia,31,Area Harvested,1999,Ha,400,
The former Yugoslav Republic of Macedonia,31,Area Harvested,1998,Ha,833,
The former Yugoslav Republic of Macedonia,31,Area Harvested,1997,Ha,928,
The former Yugoslav Republic of Macedonia,31,Area Harvested,1996,Ha,975,F 
The former Yugoslav Republic of Macedonia,31,Area Harvested,1995,Ha,975,F 
The former Yugoslav Republic of Macedonia,31,Area Harvested,1994,Ha,1050,F 
The former Yugoslav Republic of Macedonia,31,Area Harvested,1993,Ha,1150,F 
The former Yugoslav Republic of Macedonia,31,Area Harvested,1992,Ha,1360,F 
The former Yugoslav Republic of Macedonia,41,Yield,2007,Hg/Ha,88275,Fc
The former Yugoslav Republic of Macedonia,41,Yield,2006,Hg/Ha,89025,Fc
The former Yugoslav Republic of Macedonia,41,Yield,2005,Hg/Ha,84685,Fc
The former Yugoslav Republic of Macedonia,41,Yield,2004,Hg/Ha,81381,Fc
The former Yugoslav Republic of Macedonia,41,Yield,2003,Hg/Ha,57440,Fc
The former Yugoslav Republic of Macedonia,41,Yield,2002,Hg/Ha,72857,Fc
The former Yugoslav Republic of Macedonia,41,Yield,2001,Hg/Ha,70000,Fc
The former Yugoslav Republic of Macedonia,41,Yield,2000,Hg/Ha,138933,Fc
The former Yugoslav Republic of Macedonia,41,Yield,1999,Hg/Ha,110649,Fc
The former Yugoslav Republic of Macedonia,41,Yield,1998,Hg/Ha,28187,Fc
The former Yugoslav Republic of Macedonia,41,Yield,1997,Hg/Ha,14062,Fc
The former Yugoslav Republic of Macedonia,41,Yield,1996,Hg/Ha,44061,Fc
The former Yugoslav Republic of Macedonia,41,Yield,1995,Hg/Ha,62164,Fc
The former Yugoslav Republic of Macedonia,41,Yield,1994,Hg/Ha,48247,Fc
The former Yugoslav Republic of Macedonia,41,Yield,1993,Hg/Ha,49695,Fc
The former Yugoslav Republic of Macedonia,41,Yield,1992,Hg/Ha,49691,Fc
The former Yugoslav Republic of Macedonia,51,Production Quantity,2007,tonnes,3531,
The former Yugoslav Republic of Macedonia,51,Production Quantity,2006,tonnes,3561,
The former Yugoslav Republic of Macedonia,51,Production Quantity,2005,tonnes,2964,
The former Yugoslav Republic of Macedonia,51,Production Quantity,2004,tonnes,4476,
The former Yugoslav Republic of Macedonia,51,Production Quantity,2003,tonnes,1436,
The former Yugoslav Republic of Macedonia,51,Production Quantity,2002,tonnes,2550,
The former Yugoslav Republic of Macedonia,51,Production Quantity,2001,tonnes,2800,
The former Yugoslav Republic of Macedonia,51,Production Quantity,2000,tonnes,4168,
The former Yugoslav Republic of Macedonia,51,Production Quantity,1999,tonnes,4426,
The former Yugoslav Republic of Macedonia,51,Production Quantity,1998,tonnes,2348,
The former Yugoslav Republic of Macedonia,51,Production Quantity,1997,tonnes,1305,
The former Yugoslav Republic of Macedonia,51,Production Quantity,1996,tonnes,4296,
The former Yugoslav Republic of Macedonia,51,Production Quantity,1995,tonnes,6061,
The former Yugoslav Republic of Macedonia,51,Production Quantity,1994,tonnes,5066,
The former Yugoslav Republic of Macedonia,51,Production Quantity,1993,tonnes,5715,
The former Yugoslav Republic of Macedonia,51,Production Quantity,1992,tonnes,6758,
Tunisia,31,Area Harvested,2007,Ha,8000,F 
Tunisia,31,Area Harvested,2006,Ha,8900,
Tunisia,31,Area Harvested,2005,Ha,8850,
Tunisia,31,Area Harvested,2004,Ha,9400,F 
Tunisia,31,Area Harvested,2003,Ha,9000,F 
Tunisia,31,Area Harvested,2002,Ha,9000,
Tunisia,31,Area Harvested,2001,Ha,9000,
Tunisia,31,Area Harvested,2000,Ha,9720,
Tunisia,31,Area Harvested,1999,Ha,9700,F 
Tunisia,31,Area Harvested,1998,Ha,10000,F 
Tunisia,31,Area Harvested,1997,Ha,10400,
Tunisia,31,Area Harvested,1996,Ha,17000,
Tunisia,31,Area Harvested,1995,Ha,17000,
Tunisia,31,Area Harvested,1994,Ha,16000,
Tunisia,31,Area Harvested,1993,Ha,15000,
Tunisia,31,Area Harvested,1992,Ha,15000,F 
Tunisia,31,Area Harvested,1991,Ha,15000,F 
Tunisia,31,Area Harvested,1990,Ha,12000,
Tunisia,31,Area Harvested,1989,Ha,12000,
Tunisia,31,Area Harvested,1988,Ha,11000,
Tunisia,31,Area Harvested,1987,Ha,11000,
Tunisia,31,Area Harvested,1986,Ha,11000,
Tunisia,31,Area Harvested,1985,Ha,15000,
Tunisia,31,Area Harvested,1984,Ha,15000,
Tunisia,31,Area Harvested,1983,Ha,11800,
Tunisia,31,Area Harvested,1982,Ha,11200,
Tunisia,31,Area Harvested,1981,Ha,11000,
Tunisia,31,Area Harvested,1980,Ha,20000,F 
Tunisia,31,Area Harvested,1979,Ha,19620,
Tunisia,31,Area Harvested,1978,Ha,19320,
Tunisia,31,Area Harvested,1977,Ha,19162,
Tunisia,31,Area Harvested,1976,Ha,19000,
Tunisia,31,Area Harvested,1975,Ha,18981,
Tunisia,31,Area Harvested,1974,Ha,18610,
Tunisia,31,Area Harvested,1973,Ha,18380,
Tunisia,31,Area Harvested,1972,Ha,18000,
Tunisia,31,Area Harvested,1971,Ha,18000,
Tunisia,31,Area Harvested,1970,Ha,18000,
Tunisia,31,Area Harvested,1969,Ha,17000,F 
Tunisia,31,Area Harvested,1968,Ha,13000,F 
Tunisia,31,Area Harvested,1967,Ha,17000,F 
Tunisia,31,Area Harvested,1966,Ha,14000,F 
Tunisia,31,Area Harvested,1965,Ha,15000,F 
Tunisia,31,Area Harvested,1964,Ha,10000,F 
Tunisia,31,Area Harvested,1963,Ha,15000,F 
Tunisia,31,Area Harvested,1962,Ha,12500,F 
Tunisia,31,Area Harvested,1961,Ha,12000,F 
Tunisia,41,Yield,2007,Hg/Ha,30000,Fc
Tunisia,41,Yield,2006,Hg/Ha,31460,Fc
Tunisia,41,Yield,2005,Hg/Ha,29378,Fc
Tunisia,41,Yield,2004,Hg/Ha,28723,Fc
Tunisia,41,Yield,2003,Hg/Ha,33333,Fc
Tunisia,41,Yield,2002,Hg/Ha,27777,Fc
Tunisia,41,Yield,2001,Hg/Ha,27777,Fc
Tunisia,41,Yield,2000,Hg/Ha,28806,Fc
Tunisia,41,Yield,1999,Hg/Ha,31649,Fc
Tunisia,41,Yield,1998,Hg/Ha,27000,Fc
Tunisia,41,Yield,1997,Hg/Ha,25000,Fc
Tunisia,41,Yield,1996,Hg/Ha,14705,Fc
Tunisia,41,Yield,1995,Hg/Ha,15294,Fc
Tunisia,41,Yield,1994,Hg/Ha,16562,Fc
Tunisia,41,Yield,1993,Hg/Ha,15999,Fc
Tunisia,41,Yield,1992,Hg/Ha,13333,Fc
Tunisia,41,Yield,1991,Hg/Ha,13333,Fc
Tunisia,41,Yield,1990,Hg/Ha,14166,Fc
Tunisia,41,Yield,1989,Hg/Ha,15666,Fc
Tunisia,41,Yield,1988,Hg/Ha,13181,Fc
Tunisia,41,Yield,1987,Hg/Ha,18181,Fc
Tunisia,41,Yield,1986,Hg/Ha,15909,Fc
Tunisia,41,Yield,1985,Hg/Ha,12999,Fc
Tunisia,41,Yield,1984,Hg/Ha,12666,Fc
Tunisia,41,Yield,1983,Hg/Ha,16949,Fc
Tunisia,41,Yield,1982,Hg/Ha,13392,Fc
Tunisia,41,Yield,1981,Hg/Ha,19090,Fc
Tunisia,41,Yield,1980,Hg/Ha,12999,Fc
Tunisia,41,Yield,1979,Hg/Ha,10958,Fc
Tunisia,41,Yield,1978,Hg/Ha,13457,Fc
Tunisia,41,Yield,1977,Hg/Ha,14612,Fc
Tunisia,41,Yield,1976,Hg/Ha,15263,Fc
Tunisia,41,Yield,1975,Hg/Ha,13697,Fc
Tunisia,41,Yield,1974,Hg/Ha,12681,Fc
Tunisia,41,Yield,1973,Hg/Ha,10337,Fc
Tunisia,41,Yield,1972,Hg/Ha,12222,Fc
Tunisia,41,Yield,1971,Hg/Ha,11777,Fc
Tunisia,41,Yield,1970,Hg/Ha,9888,Fc
Tunisia,41,Yield,1969,Hg/Ha,9588,Fc
Tunisia,41,Yield,1968,Hg/Ha,10153,Fc
Tunisia,41,Yield,1967,Hg/Ha,9588,Fc
Tunisia,41,Yield,1966,Hg/Ha,9642,Fc
Tunisia,41,Yield,1965,Hg/Ha,10000,Fc
Tunisia,41,Yield,1964,Hg/Ha,9500,Fc
Tunisia,41,Yield,1963,Hg/Ha,10000,Fc
Tunisia,41,Yield,1962,Hg/Ha,9960,Fc
Tunisia,41,Yield,1961,Hg/Ha,9666,Fc
Tunisia,51,Production Quantity,2007,tonnes,24000,
Tunisia,51,Production Quantity,2006,tonnes,28000,
Tunisia,51,Production Quantity,2005,tonnes,26000,
Tunisia,51,Production Quantity,2004,tonnes,27000,
Tunisia,51,Production Quantity,2003,tonnes,30000,
Tunisia,51,Production Quantity,2002,tonnes,25000,
Tunisia,51,Production Quantity,2001,tonnes,25000,
Tunisia,51,Production Quantity,2000,tonnes,28000,
Tunisia,51,Production Quantity,1999,tonnes,30700,
